songid,track,artist,region,datee,position,streams,danceability,energy,song_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_sig,country_name,rank,score,high,low,gdp,fam,health,freedom,gen,trust,dys,country_name,cap_name,cap_lat,cap_long,cc,continent
6MdqqkQ8sSC0WB4i8PyRuQ,"No Diggity",Blackstreet,au,2017-12-28,182,21563,0.868,0.646,1.0,-4.674,0.0,0.288,0.303,0.0,0.284,0.67,88.641,304600.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
2sA4woGW5KgEgGXXxOKPAZ,"Amigos y Enemigos - Remix",Noriel,py,2017-12-30,193,1155,0.752,0.748,6.0,-3.755,1.0,0.0895,0.289,0.0,0.105,0.497,115.01,295304.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
21pLiZEjZoxC7xBCgeTxvP,"Şehir",Allame,tr,2017-02-26,194,4356,0.693,0.817,8.0,-4.541,0.0,0.185,0.108,0.0,0.118,0.615,174.008,201735.0,3.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
7LABrQFfRYcZUqUwng0Heb,Encantadora,Yandel,py,2017-01-20,130,1016,0.662,0.874,8.0,-4.509,1.0,0.0471,0.147,0.0,0.141,0.926,169.943,240093.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
7ol59kVwq3DQyyjKZ2DRzy,Jungle,"Tash Sultana",au,2017-12-14,198,22501,0.592,0.697,1.0,-5.879,0.0,0.0291,0.27,9.08e-05,0.0879,0.499,146.002,315603.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
0lX83giId8IqjzbZg2tP5B,"Kupa Kızı Ve Sinek Valesi",Teoman,tr,2017-12-31,164,8886,0.586,0.773,8.0,-5.724,0.0,0.0303,0.0187,0.0,0.314,0.369,94.83,295067.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
2PYK2jalvVid6A3Yc5aLhd,Punjabi,"Timmy Trumpet",at,2017-11-25,187,2374,0.358,0.923,6.0,-3.722,0.0,0.143,0.000291,0.196,0.074,0.191,149.938,210212.0,3.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
6c7D34787LOtPm8tzhsLgH,"Rake It Up","Yo Gotti",au,2017-10-26,185,21453,0.91,0.444,1.0,-8.126,0.0,0.344,0.022,0.0,0.137,0.53,149.953,276333.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
3n3EFUkEX8irsrM8eDAyhj,"Ya Da Boşver","İdotatlıses",tr,2017-12-30,191,8156,0.7,0.811,5.0,-4.879,1.0,0.052,0.00611,0.000133,0.0519,0.4,96.986,172154.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
1bKLec07c65Zt7RV5Xt5yo,"Ojalá",Beret,es,2017-12-30,169,21378,0.503,0.615,5.0,-9.128,1.0,0.137,0.661,0.0,0.122,0.318,153.478,220909.0,4.0,Spain,34,6.40299987792969,6.4710548453033,6.33494491055608,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,1.92775774002075,Spain,Madrid,40.4,-3.683333,ES,Europe
7sasRSZNmUPaHXLWndC8oj,"Doble Filo","Romeo Santos",do,2017-08-19,175,1046,0.829,0.763,11.0,-5.123,0.0,0.0488,0.0648,0.0,0.237,0.879,124.034,238974.0,4.0,"Dominican Republic",86,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,"Dominican Republic","Santo Domingo",18.4666666666667,-69.9,DO,"North America"
05bnEv2dpFzmGVLGdjD9UP,Orlando,XXXTENTACION,au,2017-09-11,200,18831,0.57,0.0279,1.0,-22.282,1.0,0.0588,0.859,0.0892,0.254,0.28,84.902,163840.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
5KX51uLJYo1S1MmITG7lHD,"Otra Copa (feat. Farruko)","Justin Quiles",py,2017-03-17,133,1008,0.754,0.618,7.0,-6.528,1.0,0.13,0.213,0.0,0.102,0.477,87.983,241877.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
1UZOjK1BwmwWU14Erba9CZ,Malibu,"Miley Cyrus",au,2017-12-30,162,23856,0.573,0.781,8.0,-6.406,1.0,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
3yPmSS6wHIzibpVUc7dbD9,"À La Carte","Pil C",sk,2017-12-01,75,1055,0.762,0.744,1.0,-4.882,0.0,0.0764,0.0752,1.56e-06,0.121,0.213,156.053,223887.0,4.0,Slovakia,40,6.09800004959106,6.1773484121263,6.01865168705583,1.32539355754852,1.50505924224854,0.712732911109924,0.295817464590073,0.136544480919838,0.0242108516395092,2.09777665138245,Slovakia,Bratislava,48.15,17.116667,SK,Europe
11ZRYISCsAsLyyJo47DudZ,"Ahora Me Llama","Karol G",py,2017-12-31,74,2670,0.656,0.568,7.0,-5.666,0.0,0.0409,0.00982,1.82e-05,0.0937,0.121,134.878,235227.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
5iBEfBwm7py3aa4SUgfL0I,"Hakkımda Konuşmuşsun","Sezen Aksu",tr,2017-05-17,191,4987,0.51,0.128,8.0,-12.625,0.0,0.0446,0.967,6.39e-06,0.103,0.352,135.465,220889.0,5.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
0K7Dd9DP6fvOl0mrlX0aUa,"Rich Boy",Galantis,au,2017-03-24,174,18696,0.738,0.901,1.0,-2.212,1.0,0.0452,0.0706,0.0139,0.0753,0.646,109.987,183784.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
7LyQvc6mjRxBS5XRC0bTHV,Silfurskotta,"Emmsjé Gauti",is,2017-10-21,105,1013,0.733,0.46,7.0,-8.763,0.0,0.174,0.25,0.0,0.0544,0.18,128.315,240114.0,4.0,Iceland,3,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084,2.32271528244019,Iceland,Reykjavik,64.15,-21.95,IS,Europe
2qEugvU0hYkAkf3IPWlUps,Caviar,"Lenny Tavárez",do,2017-07-15,168,1011,0.806,0.588,3.0,-6.948,0.0,0.0931,0.757,0.0,0.117,0.449,114.963,248373.0,4.0,"Dominican Republic",86,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,"Dominican Republic","Santo Domingo",18.4666666666667,-69.9,DO,"North America"
4hVpLOtmI4OdFehOJ7Xwau,Kibir,"Melis Kar",tr,2017-09-19,176,6776,0.718,0.846,7.0,-6.094,1.0,0.0817,0.0544,0.0,0.0352,0.562,97.03,206788.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
6OJ5jV3ClJbMgyZj6H5hK0,"Lock Doh",Giggs,gb,2017-05-23,195,37448,0.883,0.637,6.0,-5.779,1.0,0.0756,0.183,0.000721,0.111,0.672,92.502,189427.0,4.0,"United Kingdom",19,6.71400022506714,6.78379176110029,6.64420868903399,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,1.70414352416992,"United Kingdom",London,51.5,-0.083333,GB,Europe
1bUazU9SSOh02AdlOPeTvm,"O Grave Bater","MC Kevinho",py,2017-12-31,82,2348,0.91,0.741,11.0,-2.294,0.0,0.0565,0.468,7.63e-05,0.055,0.793,95.008,181895.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
6IGA5YrFiEr5ANrMqKkR6H,"Good Grief",Bastille,gb,2017-02-22,131,43732,0.73,0.758,1.0,-4.888,1.0,0.0653,0.147,0.0,0.311,0.877,120.041,206493.0,4.0,"United Kingdom",19,6.71400022506714,6.78379176110029,6.64420868903399,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,1.70414352416992,"United Kingdom",London,51.5,-0.083333,GB,Europe
3xWEI23MLJrD0dpDcDUTW6,"Déjate Llevar","Juan Magán",py,2017-12-31,54,3610,0.675,0.724,7.0,-5.503,1.0,0.0787,0.0166,0.0,0.697,0.506,92.051,233072.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
1JvUmKSl9Mg6mQnmbjLYyz,Suspus,Ceza,tr,2017-12-31,38,24749,0.824,0.708,1.0,-5.836,0.0,0.201,0.00858,0.0,0.15,0.522,157.967,248786.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
1E0OuikTUNl7uFMEkhbZy4,"Mean 2 U","Sturla Atlas",is,2017-04-05,85,1052,0.822,0.658,8.0,-6.024,0.0,0.151,0.334,0.0,0.117,0.68,81.938,177708.0,4.0,Iceland,3,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084,2.32271528244019,Iceland,Reykjavik,64.15,-21.95,IS,Europe
1Tx2jZNOvlrj20ctkCg8vR,"Zone (feat. Nekfeu & Dizzee Rascal)",Orelsan,be,2017-11-28,196,3128,0.784,0.791,1.0,-5.29,1.0,0.315,0.0892,0.0,0.226,0.193,116.088,286387.0,4.0,Belgium,17,6.89099979400635,6.95582075044513,6.82617883756757,1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,0.231503337621689,0.251343131065369,2.12421035766602,Belgium,Brussels,50.8333333333333,4.333333,BE,Europe
2srL4DYBekshpbprS6H0mO,"Deixe Me Ir - Acústico",1Kilo,br,2017-12-31,27,266551,0.555,0.439,7.0,-11.026,1.0,0.222,0.841,0.0,0.106,0.705,186.581,213192.0,4.0,Brazil,22,6.63500022888184,6.72546950161457,6.5445309561491,1.10735321044922,1.43130600452423,0.616552352905273,0.437453746795654,0.16234989464283,0.111092761158943,2.76926708221436,Brazil,Brasilia,-15.7833333333333,-47.916667,BR,"South America"
5BOZ4skcMubA0R6RD4zf64,"Girls Like (feat. Zara Larsson)","Tinie Tempah",gb,2017-11-24,195,46813,0.916,0.815,0.0,-3.418,1.0,0.0495,0.386,6.34e-06,0.0765,0.577,120.032,195307.0,4.0,"United Kingdom",19,6.71400022506714,6.78379176110029,6.64420868903399,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,1.70414352416992,"United Kingdom",London,51.5,-0.083333,GB,Europe
42tdG2vI7JJzCdMvhyWk1A,"Jul På Vesterbro","Anders Matthesen",dk,2017-12-26,108,11111,0.735,0.692,0.0,-7.838,1.0,0.193,0.307,0.0,0.22,0.869,85.0,266893.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
2mL3B5GilTm4dUT6P8LVpd,"Pode Se Soltar","Jerry Smith",py,2017-12-31,64,3027,0.855,0.506,6.0,-5.303,1.0,0.345,0.00579,0.0,0.101,0.699,160.088,180114.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
3IQe7wqTyXxkqeMR8is76T,Tueurs,Damso,be,2017-12-31,192,6317,0.67,0.659,2.0,-6.132,0.0,0.114,0.666,2.48e-06,0.0999,0.213,172.158,239215.0,4.0,Belgium,17,6.89099979400635,6.95582075044513,6.82617883756757,1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,0.231503337621689,0.251343131065369,2.12421035766602,Belgium,Brussels,50.8333333333333,4.333333,BE,Europe
6RKE835qBUUneyOH1p0fnP,AM11:00,HY,jp,2017-12-31,142,4475,0.6,0.649,9.0,-6.394,1.0,0.0284,0.0343,0.0,0.0977,0.27,98.008,323200.0,4.0,Japan,51,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,Japan,Tokyo,35.6833333333333,139.75,JP,Asia
0HhtLyMxtbpaZon5A8OQU6,"Adiós Amor","Christian Nodal",mx,2017-08-25,41,118757,0.622,0.439,2.0,-6.447,1.0,0.0292,0.17,0.0,0.31,0.714,89.066,199320.0,4.0,Mexico,25,6.57800006866455,6.67114890769124,6.48485122963786,1.15318381786346,1.210862159729,0.709978997707367,0.412730008363724,0.120990432798862,0.132774114608765,2.83715486526489,Mexico,"Mexico City",19.4333333333333,-99.133333,MX,"Central America"
4kloZeUMhzOQu5F5bBJVHS,"Yhtäccii",Profeetat,fi,2017-09-30,195,7331,0.79,0.583,10.0,-7.641,0.0,0.181,0.0161,0.0,0.182,0.773,105.025,198814.0,4.0,Finland,5,7.4689998626709,7.52754207581282,7.41045764952898,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.24548277258873,0.38261154294014,2.4301815032959,Finland,Helsinki,60.1666666666667,24.933333,FI,Europe
6ET5DRhoyIOUETNyDcGtk6,"Zigarren Havanna - KMN Street EP.2",Azet,at,2017-12-30,147,2743,0.735,0.898,8.0,-5.553,0.0,0.063,0.0671,1.74e-06,0.0821,0.587,109.967,178909.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
047wZQy2qgOm5WKIeZ91LK,"Me Quedo Con Vos",Olvidate!,uy,2017-12-21,116,1754,0.701,0.853,0.0,-4.055,1.0,0.0737,0.111,0.0,0.046,0.912,115.001,175212.0,4.0,Uruguay,28,6.4539999961853,6.54590621769428,6.36209377467632,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,2.17240953445435,Uruguay,Montevideo,-34.85,-56.166667,UY,"South America"
3a2aBKuvgP1qHo3BqU3lGh,"Todo Comienza en la Disco",Wisin,py,2017-12-31,75,2580,0.826,0.836,3.0,-4.238,0.0,0.0654,0.0961,4.81e-06,0.282,0.887,91.992,268107.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
3bml3e91SUxjkGHzmKUKQM,"Demi Cinta","Ezad Lazim",sg,2017-01-28,191,2286,0.511,0.448,5.0,-7.663,1.0,0.0282,0.636,0.0,0.0747,0.198,105.029,261500.0,4.0,Singapore,26,6.57200002670288,6.63672306910157,6.50727698430419,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.345965981483459,0.46430778503418,1.21636199951172,Singapore,Singapore,1.28333333333333,103.85,SG,Asia
7CI9dousrqQ0uf4DSbaaEF,"Hanuri (feat. Boyat)","Antti Tuisku",fi,2017-09-14,39,26606,0.712,0.7,9.0,-4.745,0.0,0.0534,0.0539,0.0,0.251,0.595,100.964,192836.0,4.0,Finland,5,7.4689998626709,7.52754207581282,7.41045764952898,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.24548277258873,0.38261154294014,2.4301815032959,Finland,Helsinki,60.1666666666667,24.933333,FI,Europe
4NrwzWgZfNHb7dpNrEEQqX,"Alles probiert","RAF Camora",at,2017-12-31,179,3795,0.563,0.725,8.0,-6.364,0.0,0.143,0.154,0.000271,0.109,0.286,103.993,280623.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
3uhBIQ7tv8j1FME8cFGEfG,"All of Me","John Legend",py,2017-12-27,194,1055,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,269560.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
2KHbPYI22yWIOgWUsApYIS,Kokaina,"Miami Yacine",at,2017-10-12,194,2176,0.882,0.506,2.0,-10.104,1.0,0.274,0.0638,0.0,0.133,0.537,132.897,201980.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
5VaLhE67iBHeuPKbyGS2wk,Hands,"Mike Perry",id,2017-06-28,163,4898,0.722,0.706,0.0,-5.036,0.0,0.0439,0.03,0.0,0.34,0.63,100.033,167987.0,4.0,Indonesia,81,5.26200008392334,5.35288859814405,5.17111156970263,0.995538592338562,1.27444469928741,0.492345720529556,0.443323463201523,0.611704587936401,0.0153171354904771,1.42947697639465,Indonesia,Jakarta,-6.16666666666667,106.816667,ID,Asia
6r46lnXFbE9fr2d3KNaGbe,Imitadora,"Romeo Santos",py,2017-12-31,93,2156,0.737,0.709,8.0,-6.889,0.0,0.045,0.333,0.0,0.289,0.556,125.997,234829.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
46jLy47W8rkf8rEX04gMKB,"Wherever I Go",OneRepublic,ie,2017-03-06,177,3203,0.552,0.689,10.0,-6.444,0.0,0.0425,0.0915,0.0,0.27,0.349,99.961,169773.0,4.0,Ireland,15,6.97700023651123,7.04335166752338,6.91064880549908,1.53570663928986,1.55823111534119,0.80978262424469,0.573110342025757,0.42785832285881,0.29838815331459,1.77386903762817,Ireland,Dublin,53.3166666666667,-6.233333,IE,Europe
6urlj8N8TL3MK0ATNGIZYW,"Buscando Huellas (feat. J Balvin & Sean Paul)","Major Lazer",py,2017-08-01,116,1358,0.696,0.849,7.0,-4.391,1.0,0.289,0.0457,0.0,0.372,0.502,108.127,173910.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
6WMYFEd4MJDIjJARHnOxoN,"Buscando Huellas (feat. J Balvin & Sean Paul)","Major Lazer",py,2017-08-26,174,1075,0.696,0.849,7.0,-4.391,1.0,0.289,0.0457,0.0,0.372,0.502,108.127,173910.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
57s7CwolsMNTP1WGlgATmC,"İyi Bil",Ezhel,tr,2017-11-14,56,13951,0.504,0.556,4.0,-8.418,0.0,0.287,0.761,0.000181,0.0769,0.321,87.242,210010.0,3.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
1cPbUxHuNnSVQbukUrnY8O,"Ísköld",Floni,is,2017-12-31,25,2337,0.646,0.574,9.0,-8.771,0.0,0.0477,0.0444,0.000554,0.0768,0.188,125.919,194205.0,4.0,Iceland,3,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084,2.32271528244019,Iceland,Reykjavik,64.15,-21.95,IS,Europe
23cmynYpkrZ5paey3yQEGq,Redha,"Irfan Haris",my,2017-12-18,189,4473,0.549,0.432,11.0,-5.681,1.0,0.0278,0.57,9.58e-06,0.156,0.163,132.066,244091.0,4.0,Malaysia,42,6.08400011062622,6.17997963652015,5.98802058473229,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,2.00444889068604,Malaysia,"Kuala Lumpur",3.16666666666667,101.7,MY,Asia
1j5RqRiLx66wr6GyLRrV7w,"メロス","WEDNESDAY CAMPANELLA",jp,2017-07-01,175,2103,0.689,0.883,7.0,-3.842,1.0,0.0679,0.489,0.00191,0.0507,0.695,159.894,237500.0,4.0,Japan,51,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,Japan,Tokyo,35.6833333333333,139.75,JP,Asia
5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - Soundtrack Version",Eminem,gr,2017-09-30,75,1060,0.698,0.732,2.0,-4.522,1.0,0.266,0.00704,0.000647,0.359,0.0689,171.431,326467.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
1IdfNK8vELG16WYLJDwHYt,"ログマロープ","Natsuko Nisshoku",jp,2017-02-13,199,1036,0.637,0.902,7.0,-4.841,1.0,0.0415,0.119,0.000174,0.344,0.744,126.923,296413.0,4.0,Japan,51,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,Japan,Tokyo,35.6833333333333,139.75,JP,Asia
